ID,id_ej,finess,rs,adresse,cpl_loc,do_prel,do_antigenic,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
PubsOmi06DM0lliH,060021912,830020707,CENTRE DE PRELEVEMENT COVID DE TOULON EST ( MOURILLON),Rue President Robert Schuman 83000 Toulon,Local dédié COVID,OUI,NON,5.936141,43.113252,Sur place,Tout public,lundi : 10h00-12h00 et 14h00-16h00 | mardi :10h00-12h00 et 14h00-16h00 | mercredi :10h00-12h00 et 14h00-16h00 | jeudi :10h00-12h00 et 14h00-16h00 | vendredi : 10h00-12h00 et 14h00-16h00 | samedi : 8h00-10h00 | dimanche : fermé,lundi : 10h00-12h00 et 14h00-16h00 | mardi :10h00-12h00 et 14h00-16h00 | mercredi :10h00-12h00 et 14h00-16h00 | jeudi :10h00-12h00 et 14h00-16h00 | vendredi : 10h00-12h00 et 14h00-16h00 | samedi : 8h00-10h00 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
NDrRtfCQjPbNSX1Z,060021912,060023124,CENTRE DE PRELEVEMENT COVID DE CAGNES SUR MER,50 Chemin du Val Fleuri 06800 Cagnes-sur-Mer,Local dédié COVID,OUI,NON,7.171274,43.664897,Sur place,Tout public,lundi : 9h00-11h00 et 13h00-15h00 | mardi : 14h00-16h00 | mercredi : 9h00-11h00 et 13h00-15h00 | jeudi : 9h00-11h00 et 13h00-15h00 | vendredi :9h00-11h00 et 13h00-15h00 | samedi : fermé | dimanche : fermé,lundi : 9h00-11h00 et 13h00-15h00 | mardi : 14h00-16h00 | mercredi : 9h00-11h00 et 13h00-15h00 | jeudi : 9h00-11h00 et 13h00-15h00 | vendredi :9h00-11h00 et 13h00-15h00 | samedi : fermé | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
k4qBsYzqDn1uZuAF,060021912,060023132,CENTRE DE PRELEVEMENT COVID DE GRASSE,57 chemin de la chapelle saint antoine 06130 GRASSE,Local dédié COVID,OUI,NON,43.64495,6.93065,Sur place,Tout public,lundi : 10h00-12h00  | mardi :10h00-12h00 | mercredi : 10h00-12h00 | jeudi : 10h00-12h00  | vendredi : 1h00-12h00 | samedi : fermé | dimanche : fermé,lundi : 10h00-12h00  | mardi :  10h00-12h00  | mercredi :  10h00-12h00  | jeudi : 10h00-12h00  | vendredi :  10h00-12h00  | samedi : fermé | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
pKkCmCfcMjMg0FaG,060021912,060022084,CENTRE DE PRELEVEMENT COVID DE MOUGINS,Ecoparc MOUGINS 550 Chemin de Font de Currault Face au parking de la pinede 06250 MOUGINS,Local dédié COVID,OUI,NON,7.00241088867188,43.6097309749151,Sur place,Tout public,lundi : 9h00-12h00 | mardi : 9h00-12h00 | mercredi :  9h00-12h00 | jeudi : 9h00-12h00 | vendredi : 9h00-12h00 | samedi : 9h00-11h00 | dimanche : fermé,lundi : 9h00-12h00 | mardi : 9h00-12h00 | mercredi :9h00-12h00 | jeudi :9h00-12h00 | vendredi : 9h00-12h00 | samedi : 9h00-11h00 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
5D2jhbTfB1tohUic,060021912,060023710,CENTRE DE PRELEVEMENT COVID DE NICE,6 Avenue Félix Faure 06000 Nice Parking MASSENA Niveau -1 ( face galeries Lafayette),Local dédié COVID,OUI,NON,7.274589,43.6986,Sur place,Tout public,lundi : 10h00-13h00 et 14h00-17h00 | mardi :10h00-13h00 et 14h00-17h00 | mercredi : 10h00-13h00 et 14h00-17h00 | jeudi : 10h00-13h00 et 14h00-17h00 | vendredi : 10h00-13h00 et 14h00-17h00 | samedi : 10h00-12h00 | dimanche : fermé,lundi : 10h00-13h00 et 14h00-17h00 | mardi : 10h00-13h00 et 14h00-17h00 | mercredi : 10h00-13h00 et 14h00-17h00 | jeudi : 10h00-13h00 et 14h00-17h00 | vendredi : 10h00-13h00 et 14h00-17h00 | samedi : 10h00-12h00 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
KjlxVR5uW1E8quUd,060021912,060022613,CENTRE DE PRELEVEMENT COVID DE VALLAURIS,Route de Vallauris 06220 Vallauris,Local dédié COVID,OUI,NON,7.06722,43.57299,Sur place,Tout public,lundi : 10h00-12h00 et 14h00-16h00 | mardi :10h00-12h00 et 14h00-16h00 | mercredi : 10h00-12h00 et 14h00-16h00 | jeudi :10h00-12h00 et 14h00-16h00 | vendredi :10h00-12h00 et 14h00-16h00 | samedi : 9h00-10h30 | dimanche : fermé,lundi :10h00-12h00 et 14h00-16h00 | mardi : 10h00-12h00 et 14h00-16h00 | mercredi : 10h00-12h00 et 14h00-16h00 | jeudi : 10h00-12h00 et 14h00-16h00 | vendredi : 10h00-12h00 et 14h00-16h00 | samedi : 9h00-10h30 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
fhxKVHB6c9vhS0qF,060021912,060021979,CENTRE DE PRELEVEMENT COVID DE VENCE,Salle des pompiers Parking de la Rousse 320 Avenue Rhin et Danube  06140 VENCE,Local dédié COVID,OUI,NON,7.19262040483757,43.7729019864415,Sur place,Tout public,lundi : 14h00-16h00 | mardi :  9h30-11h30 et 14h00-16h30 | mercredi : 9h30-11h30 et 16h30-17h30 | jeudi : 9h30-11h30  | vendredi : 10h00-12h00  | samedi : fermé | dimanche : fermé,lundi : 14h00-16h00 | mardi :  9h30-11h30 et 14h00-16h30 | mercredi : 9h30-11h30 et 16h30-17h30 | jeudi : 9h30-11h30  | vendredi : 10h00-12h00  | samedi : fermé | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
lMu3dAEO6ZcU4aq5,060021912,060023074,CENTRE DE PRELEVEMENT COVID DU CANNET,730 Avenue Georges Pompidou 06110 Le Cannet,Local dédié COVID,OUI,NON,6.984347,43.56935,Sur place,Tout public,lundi : 10h00-12h00 et 14h00-16h00 | mardi : 10h00-12h00 et 14h00-16h00 | mercredi :10h00-12h00 et 14h00-16h00 | jeudi :10h00-12h00 et 14h00-16h00 | vendredi :10h00-12h00 et 14h00-16h00 | samedi : 9h30-11h30 | dimanche : fermé,lundi : 10h00-12h00 et 14h00-16h00 | mardi : 10h00-12h00 et 14h00-16h00 | mercredi : 10h00-12h00 et 14h00-16h00 | jeudi : 10h00-12h00 et 14h00-16h00 | vendredi : 10h00-12h00 et 14h00-16h00 | samedi : 9h30-13h30 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
3lw4V6Humwsw4H1E,060021912,060022605,CENTRE DE PRELEVEMENT COVID DE CANNES,29 Boulevard de la Ferrage 06400 Cannes,Local dédié COVID,OUI,NON,7.014054,43.553261,Sur place,Tout public,lundi : 10h00-11h30 et  14h00-15h30 | mardi : 10h00-11h30 et  14h00-15h30 | mercredi :10h00-11h30 et  14h00-15h30 | jeudi : 10h00-11h30 et  14h00-15h30 | vendredi : 10h00-11h30 et  14h00-15h30 | samedi : 9h00-11h00 | dimanche : fermé,lundi : 10h00-11h30 et  14h00-15h30 | mardi :10h00-11h30 et  14h00-15h30 | mercredi : 10h00-11h30 et  14h00-15h30 | jeudi : 10h00-11h30 et  14h00-15h30 | vendredi :10h00-11h30 et  14h00-15h30 | samedi : 9h00-11h00 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
sRzp1ewUGMwWQm3q,060021912,060022001,CENTRE DE PRELEVEMENT COVID D'ANTIBES,les espaces du Fort Carré  67 avenue du 11 Novembre  06600 ANTIBES,Local dédié COVID,OUI,NON,7.1184699982092,43.5862637536498,Sur place,Tout public,lundi : 10h00-13h00 et 14h00-17h00 | mardi :  10h00-13h00 et 14h00-17h00 | mercredi : 10h00-13h00 et 14h00-17h00 | jeudi : 10h00-13h00 et 14h00-17h00 | vendredi : 10h00-13h00 et 14h00-17h00 | samedi : 9h00-11h00 | dimanche : fermé,lundi :  10h00-13h00 et 14h00-17h00 | mardi : 10h00-13h00 et 14h00-17h00 | mercredi :  10h00-13h00 et 14h00-17h00 | jeudi : 10h00-13h00 et 14h00-17h00 | vendredi :  10h00-13h00 et 14h00-17h00 | samedi : 9h00-11h00 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
87kQIM7wM7D2WUsm,060021912,060021979,CENTRE DE PRELEVEMENT COVID DE CARROS,Salle des plans de Carros Place Frescolini 06510 CARROS,Local dédié COVID,OUI,NON,7.19262040483757,43.7729019864415,Sur place,Tout public,lundi : 13h-15h30 | mardi : 13h-15h30 | mercredi :13h-15h30 | jeudi :13h-15h30 | vendredi :13h-15h30 | samedi : fermé | dimanche : fermé,lundi : 13h-15h30 | mardi :  13h-15h30 | mercredi : 13h-15h30 | jeudi :  13h-15h30 | vendredi : 13h-15h30 | samedi : fermé | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
QRQn3ELGqvICJ4p4,060021912,060021953,CENTRE DE PRELEVEMENT COVID D'OPIO,Rond-Point de la Font-Neuve 06650 Opio,Local dédié COVID,OUI,NON,7.04932343854336,43.6667864548589,Sur place,Tout public,L-V 11h-13h 14h-15h,L-V 11h-13h 14h-15h,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
nTe5If4fI6AtEWOd,060021912,060021920,CENTRE DE PRELEVEMENT COVID DE MANDELIEU,Rond-point de l'Espace les petits princes 06210 MANDELIEU LA NAPOULE,Local dédié COVID,OUI,NON,6.93456172943115,43.5401181616527,Sur place,Tout public,Du L. au V.: 10h-12h et 14h-17h S: 9h30-11h30,Du L. au V.: 10h-12h et 14h-17h S: 9h30-11h30,Sur RDV  sauf cas symptomatiques urgents,,https://rdv-testcovid.fr,2020-11-13
b10KhSzsRSTnI16x,060021912,060022084,LBM BIOESTEREL SITE Mougins - L'Espérance,80 ALL DES ORMES 06250 MOUGINS,Local dédié: Ecoparc 550 chemin de Font de Currault 06250 MOUGINS,OUI,NON,7.01346623932508,43.6108898731921,En EHPAD/En étab. santé/Equipe mobile,Tout public,Du Lundi au Vendredi : 9h-12h,Du Lundi au Vendredi : 9h-12h | Le Samedi: urgences au laboratoire sur RDV,Sur RDV  sauf cas symptomatiques urgents,04.92.28.20.00,https://rdv-testcovid.fr,2020-11-13
e4yBW5qIRWEbJOiA,060021912,060023652,LBM BIOESTEREL SITE PEYMEINADE,39 AV DE BOUTINY 06530 PEYMEINADE,DRIVE,OUI,NON,6.88157986004857,43.6432978464446,Sur place/Drive/En EHPAD,Tout public,,,Sur RDV  sauf cas symptomatiques urgents,04.93.66.41.10,https://rdv-testcovid.fr,2020-11-13
ol6B2V19OQDo0O6s,060021912,060023892,LBM BIOESTEREL SITE VILLENEUVE LOUBET,51 CHE DU PAS DE BONNE-HEURE 06270 VILLENEUVE LOUBET,,OUI,NON,7.1232886423386,43.6573674287135,Sur place/En EHPAD,Tout public,,,Sur RDV  sauf cas symptomatiques urgents,0493225810,https://rdv-testcovid.fr,2020-11-13
m6qJHCWrkYUyblUk,060021912,830018354,LBM BIOESTEREL SITE Draguignan - Notre Dame,345 AV BROSSOLETTE 83300 DRAGUIGNAN,,OUI,NON,6.45235104381849,43.5331045141883,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,,,Sur RDV  sauf cas symptomatiques urgents,04.94.67.46.69,https://rdv-testcovid.fr,2020-11-13
6ZwRhp0FSUmI2y8Z,060021912,830020152,LBM BIOESTEREL SITE CAVALAIRE,AV DES ALLIES LE CADUCEE 83240 CAVALAIRE SUR MER,DRIVE,OUI,NON,6.52817131209046,43.1712818322832,Sur place/Drive/En EHPAD/En étab. santé,Tout public,,,Sur rendez-vous uniquement,04.94.64.00.98,https://covid19.biogroup.fr.,2020-11-13
aMepEWzc0v1sZzXr,060021912,830020160,LBM BIOESTEREL SITE LA CROIX VALMER,R LOUIS MARTIN 83420 LA CROIX VALMER,,OUI,NON,6.56830492812689,43.2080346340645,A domicile/En EHPAD/En étab. santé/Sur place,Tout public,,,Sur rendez-vous uniquement,,https://covid19.biogroup.fr.,2020-11-13
RB5XkIgkpr0Qtsx1,060021912,830025094,LBM BIOESTEREL SITE LA VALETTE PAUL VALERY,32 Avenue Paul Valery 83160 La Valette-du-Var,DRIVE,OUI,NON,5.990986,43.130123,Sur place/A domicile/En EHPAD/En étab. santé,Tout public,lundi : 9h30-13h00 et 14h00-16h00 | mardi : 9h30-13h00 et 14h00-16h00 | mercredi : 9h30-13h00 et 14h00-16h00 | jeudi :9h30-13h00 et 14h00-16h00 | vendredi : 9h30-13h00 et 14h00-16h00 | samedi : 10h00-11h00 | dimanche : fermé,lundi : 9h30-13h00 et 14h00-16h00 | mardi : 9h30-13h00 et 14h00-16h00 | mercredi : 9h30-13h00 et 14h00-16h00 | jeudi :9h30-13h00 et 14h00-16h00 | vendredi : 9h30-13h00 et 14h00-16h00 | samedi : 10h00-11h00 | dimanche : fermé,Sur RDV  sauf cas symptomatiques urgents,0497066261,https://rdv-testcovid.fr,2020-11-13
9M0Uwo3SQusGlbrr,080010077,AUTRE,Cabinet Vellenriter,119 Boulevard Gambetta 08000 Charleville-Mézières,Cabinet IDE,OUI,NON,4.708572,49.772894,Sur place/A domicile,Tout public,tous les jours sur rendez-vous à domicile ou au cabinet.,,Sur rendez-vous uniquement,0618030614,,2020-11-14
PzvtI7GssglWR9Fj,080010077,AUTRE,Maison de Santé de Signy-Le-Petit,45 Rue Nicolas de Rumigny 08380 Signy-le-Petit,Maison de Santé,OUI,NON,4.280545,49.898409,Sur place,Tout public,"lundi, mercredi et jeudi 19h à 20h",,Sur rendez-vous uniquement,0972760168,,2020-11-14
llwPjfJ5zj8jEshL,080010077,AUTRE,Maison de Santé de Mouzon,6 Rue Jean Claude Stoltz 08210 Mouzon,Maison de Santé,OUI,NON,5.072646,49.60623,Sur place,Tout public,"lundi, mercredi et vendredi de 14h à 16h",,Sur rendez-vous uniquement,0972760168,,2020-11-14
p6oWcXBmddMAi62H,080010077,AUTRE,Maison de Santé de Machault,2 bis Promenade des Tilleuls 08310 Machault,Maison de Santé,OUI,NON,4.502577,49.355412,Sur place,Tout public,1h du lundi au vendredi (horaire non défini),,Sur rendez-vous uniquement,0972760168,,2020-11-14
xYpoAjq8WGXzN2or,080010077,AUTRE,Maison des Services,Route de Revin 08500 Les Mazures,Maison de Santé,OUI,NON,4.626494,49.889008,Sur place,Tout public,vendredi de 12h15 à 14h15,,Sur rendez-vous uniquement,0972760168,,2020-11-14
aKDIGy58XHtHEiXN,080010077,AUTRE,Maison de Santé de Douzy,76 Route Nationale 08140 Douzy,Maison de Santé,OUI,NON,5.036886,49.671237,Sur place,Tout public,pas de jour fixe : selon les créneaux ouverts,,Sur rendez-vous uniquement,0972760168,,2020-11-14
YI5qFyuAir6kKHlL,080010077,AUTRE,Maison de Santé de Carignan,23 Avenue de Blagny 08110 Carignan,Maison de Santé,OUI,NON,5.170132,49.629496,Sur place,Tout public,lundi : 11h30-13h30 | mardi : 11h30-13h30 | mercredi : 11h30-13h30 | jeudi : 11h30-13h30 | vendredi : 11h30-13h30,,Sur rendez-vous uniquement,0972760168,,2020-11-14
1RHTM5VlPTS7BTWu,080010077,AUTRE,Maison de Santé de Rimogne,733 Rue Pasteur 08150 Rimogne,Maison de Santé,OUI,NON,4.52971,49.843041,Sur place,Tout public,lundi : 12h30-13h30 | mercredi : 12h30-13h30 | vendredi : 12h30-13h30 |,,Sur rendez-vous uniquement,0972760168,,2020-11-14
j0HmZ37i9NzoLeZh,080010077,AUTRE,Maison de Santé d'Asfeld,2 Rue du Docteur Landes 08190 Asfeld,Maison de Santé,OUI,NON,4.110414,49.462426,Sur place,Tout public,du lundi au vendredi de 10h15 à 11h. |,,Sur rendez-vous uniquement,0972760168,,2020-11-14
ZIBHjdPlaXJGODrL,080010077,AUTRE,Maison de Santé de Rocroi,25 Rue Royale 08230 Rocroi,Maison de Santé,OUI,NON,4.529436,49.930231,Sur place,Tout public,mardi : 13h00-15h00 | jeudi : 13h00-15h00 |,,Sur rendez-vous uniquement,0972760168,,2020-11-14
QC9NYe94chPYfVfv,080010077,AUTRE,EQUIPE MOBILE DE PRELEVEMENT DEPARTEMENTALE,1 Rue Pierre Hallali 08000 Charleville-Mézières,au domicile dans l’incapacité de se déplacer ou dépendant,OUI,NON,4.72211,49.787489,A domicile/Equipe mobile,Tout public,à la demande,,Sur rendez-vous uniquement,0634091449 0324568819,,2020-11-14
w44Rnm3xd4ojpCR7,080010077,080010085,LBM BIO ARD'AISNE - RETHEL,R ANTOINE SAINT EXUPERY 08300 RETHEL,Drive sur le parking,OUI,NON,4.37157563265413,49.5070652884481,Drive/Sur place,Tout public,"tous les après-midi en semaine de 14h00 à 16H00. |  | Prélèvement de bilans préopératoire tous les jours de 9h30 à 11h.  |  | Le samedi, de 09h30 à 11h.","tous les après-midi en semaine de 14h00 à 16H00. |  | Prélèvement de bilans préopératoire tous les jours de 9h30 à 11h.  |  | Le samedi, de 09h30 à 11h.",Sur rendez-vous uniquement,0351254971,www.covid08.fr,2020-11-14
q6AX2guwGoxnjSsU,080010077,080010093,LBM BIO ARD'AISNE - CHARLEVILLE MEZIERES,131 AV CARNOT 08000 CHARLEVILLE MEZIERES,Drive sur le parking,OUI,NON,4.72494883832109,49.7489955517396,Drive/Sur place,Tout public,"tous les après-midi de 13h45 à 16h en semaine. Le samedi, 9h30-11h15.","tous les après-midi de 13h45 à 16h en semaine. Le samedi, 9h30-11h15.",Sur rendez-vous uniquement,0351254969,https://www.ubiclic.com/autre/charleville-mezieres/drive-prelevement-bio-charleville-carnot,2020-11-14
IBDLf9pXVgzTzvBv,080010077,080010101,LBM BIO ARD'AISNE - CHARLEVILLE MEZIERES,7 R DUBOIS CRANCE 08000 CHARLEVILLE MEZIERES,Dans le laboratoire,OUI,NON,4.71568883252963,49.7721784304291,Sur place,Tout public,du lundi au vendredi de 10h à 12h. Site réservé aux bilans préopératoires et aux bilans avant voyages.,,Sur rendez-vous uniquement,0351254969,,2020-11-14
JDPVc6bpK1DwxhtD,080010077,080010127,LBM GIVET,Esplanade Aime et Jules Rivir 08600 Givet,Drive sur le parking,OUI,NON,4.81847,50.140039,Sur place/Drive,Tout public,lundi : 11h30-12h30 | mardi :11h30-12h30 | mercredi : 11h30-12h30 | jeudi : 11h30-12h30 | vendredi : 11h30-12h30,lundi : 11h30-12h30 | mardi :11h30-12h30 | mercredi : 11h30-12h30 | jeudi : 11h30-12h30 | vendredi : 11h30-12h30,Sur rendez-vous uniquement,0351254974,https://www.ubiclic.com/autre/givet/drive-prelevement-bio-ard-aisne-givet,2020-11-14
eaV2irfPkbVY6Yqm,080010077,080010143,LBM BALAN,109 Avenue Charles de Gaulle 08200 Balan,Drive sur le parking,OUI,NON,4.966983,49.688162,Sur place/Drive,Tout public,du lundi au vendredi de 10h à 11h30 sur rendez-vous.,du lundi au vendredi de 10h à 11h30 sur rendez-vous.,Sur rendez-vous uniquement,0351254973,https://www.ubiclic.com/autre/autre/drive-prelevement-bio-ard-aisne-balan-1,2020-11-14
fqkdGlSPUcDZikIg,080010077,080010234,LBM  COURS BRIAND,64 CRS BRIAND 08000 CHARLEVILLE MEZIERES,"Drive piéton au 105 cours Briand, en face du laboratoire",OUI,NON,4.71927258874378,49.767131306083,Sur place,Tout public,du lundi au vendredi de 9h à 12h,du lundi au vendredi de 9h à 12h,Sur rendez-vous uniquement,0351254969,www.covid08.fr,2020-11-14
GWP2NGMZ21F0LzTX,080010077,080010507,LBM VOUZIERS,25 R GAMBETTA 08400 VOUZIERS,Drive piéton,OUI,NON,4.69991752264466,49.3958802551442,Sur place/Drive,Tout public,"lundi, mardi, jeudi et vendredi de 9h45 à 11h30 | en dehors de ces plages, merci de vous rapprocher du laboratoire de Rethel.","lundi, mardi, jeudi et vendredi de 9h45 à 11h30 | en dehors de ces plages, merci de vous rapprocher du laboratoire de Rethel.",Sur rendez-vous uniquement,0351254972,https://www.ubiclic.com/autre/vouziers/drive-prelevement-bio-ard-aisne-vouziers,2020-11-14
aQrUeDLaVQhLrqyT,080010077,510023518,LBM REIMS LUTON,7 Rue de Neufchatel 51100 Reims,"Drive dans la rue de Neufchâtel (du 1 au 7 rue de Neufchâtel), le long du laboratoire situé au 81 Place Luton Reims",OUI,NON,4.026113,49.271145,Drive/Sur place,Tout public,Du lundi au vendredi de 08h à 11h30 et de 14h30 à 18h. | Le samedi de 8h à 11h30.,Du lundi au vendredi de 08h à 11h30 et de 14h30 à 18h. | Le samedi de 8h à 11h30.,Sur rendez-vous uniquement,0351254970,https://bioardaisne.covidexpress.fr/patient,2020-11-14
WRUcT7YRtQl4cjXJ,080011174,080000425,CH CHARLEVILLE - HOPITAL MANCHESTER,45 AV DE MANCHESTER 08011 CHARLEVILLE MEZIERES CEDEX,,OUI,NON,4.69511813853849,49.7616857412433,Sur place,Tout public,lundi : 9h00 - 14h00 | mardi : 9h00 - 14h00 | mercredi : 9h00 - 14h00 | jeudi : 9h00 - 14h00 | vendredi : 9h00 - 14h00 | samedi :9h00 - 14h00 | dimanche : 9h00 - 14h00,,,,,2020-10-29
b1ghGNbLRgWs3pEN,090003195,090003203,LBM ARIEGE BIOLOGIE MEDICALE ST-GIRONS,16 AV HENRI BERNERE 09200 ST GIRONS,DRIVE,OUI,NON,1.14360347771321,42.9871261091609,Drive/Sur place,Tout public,Sur rendez vous à 10h30 du lundi au vendredi,,Sur rendez-vous uniquement,0561662118,,2020-10-29
xBfT5HXsQlNXDZwj,090003195,090003211,LBM ARIEGE BIOLOGIE MEDICALE PAMIERS,8 R SAINT VINCENT 09100 PAMIERS,DRIVE,OUI,NON,1.60715438850831,43.1127148684673,Drive/Sur place,Tout public,Sur rendez vous à 11h30 du lundi au vendredi,,Sur rendez-vous uniquement,0561671401,,2020-10-29
0iv8eFlix64Y66hW,090003278,090003286,GCS BIOLOGIE TERRITOIRE DE L ARIEGE - FOIX,09000 FOIX,urgences,OUI,NON,1.6052418748859,42.9641109387251,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,,24/24 aux urgences du chiva,,,2020-10-29
IltT9L672CWMoZqe,090003278,090003294,GCS BIOLOGIE TERRITOIRE DE L ARIEGE - ST GIRONS,09201 ST GIRONS CEDEX,urgences,OUI,NON,1.14609274721,42.9828555580486,Sur place,Tout public,,,24/24 aux urgences du CHAC,0561962811,,2020-10-29
woOjuTyBxTHeIm7E,090781774,090000175,CHIVAL SITE FOIX,CHE DU BARRAU 09000 FOIX,Service des urgences et autres services,OUI,NON,1.61587144401614,43.0285432019787,Sur place,Tout public,,,,05 61 03 31 00,,2020-10-29
iae3b6QE6SNwuQ8X,100000017,100000090,CENTRE HOSPITALIER DE TROYES,101 AV ANATOLE FRANCE 10003 TROYES CEDEX,localisé à l'Ecole d'infirmières,OUI,NON,4.06881061786514,48.279896709454,Sur place,Tout public,"Prise de rendez vous obligatoire (du Lundi au vendredi) de 9h à 16h30  au 03-25-49-77-78 | UNIQUEMENT Sur rendez vous, les prélèvements sont réalisés du Lundi au Samedi de 9h à 12h et de 13h à 16h. Le Dimanche de 9H à 12h. | Prescription médicale non obligatoire | La priorité sera donnée aux patients présentant des symptômes ou aux personnes contact. | Vu l'afflux de demandes, les prélèvements COVID avant un voyage ne sont plus réalisés au CHT. |  | ",,Sur rendez-vous uniquement,0325497778,,2020-10-29
d7YX7GOzoAqAiCjF,100000017,100003219,INST DE FORMATION EN SOINS INFIRMIERS,2 AV DES LOMBARDS 10000 TROYES,,OUI,NON,4.06725878267952,48.2781569645501,Sur place,Tout public,lundi : 8h00-12h00 et 14h00-19h00 | mardi : 8h00-12h00 et 14h00-19h00 | mercredi : 8h00-12h00 et 14h00-19h00 | jeudi : 8h00-12h00 et 14h00-19h00 | vendredi : 8h00-12h00 et 14h00-19h00 | samedi : 8h00-12h00 | dimanche : fermé,"Prise de rendez vous obligatoire (du Lundi au vendredi) de 9h à 16h30  au 03-25-49-77-78 | UNIQUEMENT Sur rendez vous, les prélèvements sont réalisés du Lundi au Samedi de 9h à 12h et de 13h à 16h. Le Dimanche de 9H à 12h. | Prescription médicale non obligatoire | La priorité sera donnée aux patients présentant des symptômes ou aux personnes contact. | Vu l'afflux de demandes, les prélèvements COVID avant un voyage ne sont plus réalisés au CHT.",Sur rendez-vous uniquement,0325497778,,2020-10-29
nSHSrR4vgJrCeWhB,100009521,100009547,LABORATOIRE DU 1ER RAM,15 Boulevard du 1er Ram 10000 Troyes,,OUI,NON,4.071821,48.291619,Sur place,Tout public,lundi : 9h- 12h et 14h -16h | mardi : 9h- 12h et 14h -16h | mercredi : 9h- 12h et 14h -16h | jeudi : 9h- 12h et 14h -16h | vendredi : 9h- 12h et 14h -16h,lundi : 14h00-16h00 | mardi : 14h00-16h00 | mercredi : 14h00-16h00 | jeudi : 14h00-16h00 | vendredi : 14h00-16h00 |  |,Sur rendez vous uniquement,03 25 43 42 30,https://www.doctolib.fr/laboratoire/troyes/dynalab-troyes?pid=practice-27117,2020-11-02
UbbesisyRgwiOBa5,100009521,AUTRE,CENTRE SANTE CHAPELAIN,42 Avenue Jean Moulin 10600 La Chapelle-Saint-Luc,,OUI,NON,4.035374,48.308588,Sur place,Tout public,,,Sur rendez vous uniquement,03 25 71 70 63,,2020-11-02
