finess_et;finess_ej;raison_sociale;raison_sociale_entite_juridique;adresse_administrative_1;adresse_administrative_2;adresse_complete;complement_adresse;num_dept;dept;cp_ville;num_tel;num_fax;num_cat;categorie_de_l_etablissement;num_type;type_etablissement;num_siret;code_ape;code_tarif;lib_tarification;date_ouverture;lat;lng;wgs84
910020189;910019777;LBM BIOLABOPLUS ST MICHEL SUR ORGE;LABORATOIRE DEBIOLOGIE MEDICALE;;;46 R BERLIOZ;;91;ESSONNE;91240 ST MICHEL SUR ORGE;01 60 15 42 74;01 60 15 01 32;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;97220341800041;;1;Etablissement Tarif Libre;2011-09-30;48.6370862;2.3217617;48.6370862,2.3217617
910020023;910020080;LBM MEDI 7 LES IRIS RIS ORANGIS;LABORATOIRE DE BIOLOGIE MEDICALE;SITE PRÉ ET POST ANALYTIQUE;;33 R PIERRE BROSSOLETTE;;91;ESSONNE;91130 RIS ORANGIS;01 69 06 46 01;01 69 06 25 20;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41994942500021;;1;Etablissement Tarif Libre;2011-06-24;48.6506046;2.4112714;48.6506046,2.4112714
910003680;910003672;LABM DU CEA - DIRECTEUR XAVIER MILLOT;;COMMISSARIAT ÀL'ENERGIE ATOMIQUE;DN/SAC/DSP/LABM;;CENTRE DE SACLAY-BÂT 601;91;ESSONNE;91191 GIF SUR YVETTE CEDEX;01 69 08 37 19;01 69 08 42 51;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;19910685700014;;1;Etablissement Tarif Libre;2058-02-04;48.7022086;2.1346142;48.7022086,2.1346142
910019900;780021549;LBM  VILLEBON;LABORATOIRE DE BIOLOGIE MEDICALE;;;6 RES LES JONQUILLES;;91;ESSONNE;91140 VILLEBON SUR YVETTE;01 60 10 28 17;01 69 31 27 55;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-07-25;48.7040331;2.2456312;48.7040331,2.2456312
910019538;940018898;LBM BIO PATH ATHIS MONS;LABORATOIRE DE BIOLOGIE MEDICALE;;;16 R D'ABLON;;91;ESSONNE;91200 ATHIS MONS;01 69 38 83 91;01 60 48 43 68;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2010-07-09;48.7190125;2.4099427;48.7190125,2.4099427
940020696;750048951;LBM PARC MONCEAU SITE THIAIS;LABORATOIRE BIOLOGIE MEDICALE SELARL LABO PARC MONCEAU;;;19 R DU PAVE GRIGNON;;94;VAL DE MARNE;94320 THIAIS;01 48 84 74 55;01 48 90 45 19;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-16;48.7563945;2.3992817;48.7563945,2.3992817
780004545;780004537;LABM DU MERANTAIS;;;CTRE CIAL CHAMPFLEURY;31 R AUX FLEURS;;78;YVELINES;78960 VOISINS LE BRETONNEUX;01 30 44 30 40;01 30 96 02 34;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;37966981500019;;99;Indéterminé;1990-08-23;48.7564041;2.0528128;48.7564041,2.0528128
920006426;920027695;LBM FRIBOURG SITE VELPEAU;;;;1 R VELPEAU- ENTREE A;;92;HAUTS-DE-SEINE;92160 ANTONY;01 46 74 42 00;01 46 74 42 01;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-30;48.759255;2.302553;48.759255,2.302553
780021960;910020403;LBM NOVESCIA PARIS SUD JOUY EN JOSAS;LBM NOVESCIA PARIS SUD JOUY EN JOSAS;;;2 R OBERKAMPF;;78;YVELINES;78350 JOUY EN JOSAS;01 39 56 13 84;01 39 56 40 13;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-30;48.7644338;2.1679376;48.7644338,2.1679376
940021280;780021200;LBM BONNEUIL SUR MARNE;;;;9 AV DE VERDUN;;94;VAL DE MARNE;94380 BONNEUIL SUR MARNE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-01-10;48.7691992;2.4819788;48.7691992,2.4819788
940020670;940019599;LBM BIO EPINE SITE ROOSEVELT;;;;148 AV FRANKLIN ROOSEVELT;;94;VAL DE MARNE;94550 CHEVILLY LARUE;01 46 87 11 30;01 49 79 08 78;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-10;48.769368;2.3661061;48.769368,2.3661061
780020889;780020855;LBM BIOSYNERGIE KESSEL;;;;49Q AV JOSEPH KESSEL;;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;01 30 44 14 63;01 30 43 35 34;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-12-31;48.7717301;2.0438143;48.7717301,2.0438143
940003437;940003411;LABM DALBARD;;;;5 PL DE L'ABBAYE;;94;VAL DE MARNE;94000 CRETEIL;01 43 77 56 25;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;41966244000017;8690B;99;Indéterminé;2065-01-01;48.7777123;2.4691932;48.7777123,2.4691932
780004115;780004107;LABM GUITTET-COURDESSES;;;HOPITAL DE TRAPPES;AV CASTIGLIONE DEL LAGO;;78;YVELINES;78190 TRAPPES;01 30 62 87 52;01 30 50 85 84;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;44810434900015;;99;Indéterminé;1998-02-20;48.7782871;1.9906911;48.7782871,1.9906911
940020894;940019599;LBM BIO EPINE SITE CRETEIL SOLEIL;;;;CTRE COMMERCIAL CRETEIL SOLEIL;;94;VAL DE MARNE;94000 CRETEIL;01 49 80 33 00;01 49 80 59 00;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-03-30;48.7797306;2.4574149;48.7797306,2.4574149
920026416;750052086;LBM SELAS ANA11 SITE CHATENAY;;;;9 AV DU PLESSIS;;92;HAUTS-DE-SEINE;92290 CHATENAY MALABRY;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-03-06;48.7801152;2.2800756;48.7801152,2.2800756
940020068;940019938;LBM BIO SANTE;;LBM BIO SANTE;;16 R SAINTE-COLOMBE;;94;VAL DE MARNE;94800 VILLEJUIF;01 46 77 68 25;01 46 78 72 65;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-09;48.7816498;2.3615237;48.7816498,2.3615237
780004164;780004156;LABM CENTRE DU MAIL;;;;9 AV DU GENERAL DE GAULLE;;78;YVELINES;78140 VELIZY VILLACOUBLAY;01 39 46 09 22;01 30 70 66 79;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;39313604900011;8690B;99;Indéterminé;2066-12-07;48.7849667;2.1823887;48.7849667,2.1823887
940021009;940018039;LBM LCV-CENTRE VILLE CHEVILLY;;;;42 R DE CHEVILLY;;94;VAL DE MARNE;94800 VILLEJUIF;01 46 78 55 55;01 46 77 96 85;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-01-06;48.7850897;2.3544847;48.7850897,2.3544847
940018138;940018039;LBM LCV-CENTRE VILLE MORINET;LABORATOIRE LCV DE CENTRE VILLE;;;19 R ROGER MORINET;;94;VAL DE MARNE;94800 VILLEJUIF;01 47 26 19 30;01 47 26 80 70;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;39397563600027;;99;Indéterminé;2011-01-06;48.7941756;2.3638473;48.7941756,2.3638473
780020871;780020855;LBM BIOSYNERGIE BUC;LBM BISYNERGIE BUC;;;7B R DE LA PORTE DE BUC;;78;YVELINES;78000 VERSAILLES;01 30 97 74 97;01 39 51 75 21;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-12-31;48.795226;2.1385684;48.795226,2.1385684
920004504;950003566;LABORATOIRE D'ANALYSES DE BIOLOGIE;;"SELARL ""LAM LA CROIX BLANCHE""";;15 ALL DE LA MADELEINE;;92;HAUTS-DE-SEINE;92220 BAGNEUX;01 46 64 43 43;01 46 64 98 75;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;35109285300024;8690B;1;Etablissement Tarif Libre;1994-01-01;48.7999669;2.3139899;48.7999669,2.3139899
780022224;920028313;LBM VERSAILLES SYMPHORIEN;;;;4 PL SAINT SYMPHORIEN;;78;YVELINES;78000 VERSAILLES;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2013-05-04;48.8047052;2.145977;48.8047052,2.145977
780003745;780003737;LABM LAGEL & VILAGINES;;;;32 R NATIONALE;;78;YVELINES;78940 LA QUEUE LES YVELINES;01 34 86 55 45;01 34 86 62 06;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34457816600011;;99;Indéterminé;1985-12-23;48.8060006;1.7674128;48.8060006,1.7674128
920027612;920027588;LBM UNIBIO 92 SITE MALAKOFF;LABORATOIRE DE BIOLOGIE MEDICALE;;;85 AV PIERRE LAROUSSE;;92;HAUTS-DE-SEINE;92240 MALAKOFF;01 47 35 13 33;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-12-28;48.8199015;2.3059552;48.8199015,2.3059552
780021366;950016089;LBM DES CLAYES;;;;3 AV DU GAL LECLERC;;78;YVELINES;78340 LES CLAYES SOUS BOIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000170;;1;Etablissement Tarif Libre;2011-09-21;48.8219114;1.9898032;48.8219114,1.9898032
940021272;750050452;LBM SITE VILLIERS SUR MARNE;;;;2 R MONTMARTRE;;94;VAL DE MARNE;94350 VILLIERS SUR MARNE;01 49 30 20 25;01 49 30 38 65;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-08-23;48.8227971;2.5496236;48.8227971,2.5496236
780021093;780021077;LBM LE CHESNAY;LBM LE CHESNAY;;;3 SQ CASTIGLIONE;;78;YVELINES;78150 LE CHESNAY;01 39 54 40 00;01 39 55 84 24;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-09-22;48.8292133;2.1282645;48.8292133,2.1282645
750034779;750034639;LABM AYMAR RIVE GAUCHE;;;;58 R DU CHEVALERET;;75;PARIS;75013 PARIS;01 44 24 40 40;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;49476085300015;;1;Etablissement Tarif Libre;2007-02-20;48.8295537;2.3759727;48.8295537,2.3759727
780002200;780002192;CENTRE DE BIOLOGIE MEDICALE, SELARL;;;;21 R MOXOURIS;;78;YVELINES;78150 LE CHESNAY;01 39 54 44 51;01 39 54 04 49;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;41929480600015;8690B;1;Etablissement Tarif Libre;1984-05-17;48.830203;2.1198163;48.830203,2.1198163
750051823;750051781;LBM SELARL BIO FAMM SIT VINCENT AURIOL;;;;203 BD VINCENT AURIOL;;75;PARIS;75013 PARIS;01 42 16 92 92;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;49429339200044;;1;Etablissement Tarif Libre;2012-08-13;48.8311875;2.3576336;48.8311875,2.3576336
920027679;920026564;LBM SEL PARIS OUEST SITE BOULOGNE;LBM SEL PARIS OUEST SITE BOULOGNE;;;221 BD JEAN JAURES;;92;HAUTS-DE-SEINE;92100 BOULOGNE BILLANCOURT;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-06-07;48.8314966;2.2454864;48.8314966,2.2454864
770018356;770003127;LBM BIO-VSM LAB BUSSY SAINT GEORGES;LABORATOIRE DE BIOLOGIE MEDICALE BIO-VSM LAB ROSTOKER J.;DIRECTEUR : MR ROSTOKER JACQUES;;7 R KONRAD - ADENAUER;;77;SEINE-ET-MARNE;77600 BUSSY ST GEORGES;01 64 77 21 21;01 64 77 21 57;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2010-01-10;48.8376885;2.7099964;48.8376885,2.7099964
940004260;940004252;LABM CREZE & RIVIERE;;;;72B AV LEDRU ROLLIN;;94;VAL DE MARNE;94170 LE PERREUX SUR MARNE;01 43 24 19 50;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;38273573600011;8690B;99;Indéterminé;1983-06-27;48.842509;2.5026268;48.842509,2.5026268
920027992;920027984;LBM BIO OPTIMA SITE REPUBLIQUE;LABORATOIRE BIO MEDICALE SELARL BIO OPTIMA  SITE REPUBLIQUE;;;90 BD DE LA REPUBLIQUE;;92;HAUTS-DE-SEINE;92210 ST CLOUD;01 46 02 64 62;01 42 02 33 75;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.8470185;2.2143842;48.8470185,2.2143842
750006777;750006751;LABM ZAMARIA;;;;49 AV DE VERSAILLES;;75;PARIS;75016 PARIS;01 46 47 71 33;01 42 30 07 52;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34008323700016;8690B;1;Etablissement Tarif Libre;1986-10-16;48.8482735;2.2746188;48.8482735,2.2746188
750052557;750050171;LBM SELAS SANTE BIO SITE LOURMEL;;;;16 R DE LOURMEL;;75;PARIS;75015 PARIS;01 45 78 76 34;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-04-26;48.8498388;2.2915603;48.8498388,2.2915603
750005142;750005134;LABM RICHARD LENOIR;;;;130 BD RICHARD LENOIR;;75;PARIS;75011 PARIS;01 47 00 57 74;01 48 06 40 24;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;42191817800011;;1;Etablissement Tarif Libre;1992-01-01;48.8656289;2.3702323;48.8656289,2.3702323
750048670;750048654;LBM EYLAU UNILABS SITE PARMENTIER;LABORATOIRE DE BIOLOGIE MEDICALE EYLAU SITE PARMENTIER;LBM LEODNARD DE VINCI;;102 AV PARMENTIER;;75;PARIS;75011 PARIS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-09-17;48.8664074;2.373862;48.8664074,2.373862
930002605;930002597;LABM  BOUBLIL;;M. BOUBLIL;;5 BD ARISTIDE BRIAND;;93;SEINE-SAINT-DENIS;93100 MONTREUIL;01 42 87 10 15;01 42 87 02 75;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34989311500023;;1;Etablissement Tarif Libre;1993-10-26;48.8687132;2.4472997;48.8687132,2.4472997
750008070;750008062;LABM  COURONNES;;;;8 R BISSON;;75;PARIS;75020 PARIS;01 44 62 03 04;01 44 62 03 13;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;38778343400013;;1;Etablissement Tarif Libre;1992-01-17;48.8703338;2.3800567;48.8703338,2.3800567
750052391;750050171;LBM SELAS SANTE BIO SITE WASHINGTON;;;;5 R WASHINGTON;;75;PARIS;75008 PARIS;01 56 88 09 09;01 56 88 09 08;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2012-01-10;48.8724514;2.3018604;48.8724514,2.3018604
750050791;750050783;LBM GRANDE ARMEE;;;;59 AV DE LA GRANDE ARMEE;;75;PARIS;75016 PARIS;01 45 00 30 30;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;40088428400011;;1;Etablissement Tarif Libre;2011-12-28;48.8760061;2.2873917;48.8760061,2.2873917
770019297;770003127;LBM BIO-VSM LAB CHELLES;;;;29 R GAMBETTA;;77;SEINE-ET-MARNE;77500 CHELLES;01 64 21 29 20;01 64 26 08 92;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-08-12;48.8793454;2.5928722;48.8793454,2.5928722
770019164;770003127;LBM BIO-VSM LAB ST GERMAIN SUR MORIN;;;;20 R DE PARIS;;77;SEINE-ET-MARNE;77860 ST GERMAIN SUR MORIN;01 60 04 64 00;01 60 04 89 10;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-07-11;48.882602;2.849833;48.882602,2.849833
920026770;750048985;LBM SELARL ZANA SITE GARNIER;LABORATOIRE DE BIOLOGIE MEDICALE;DU PONT DE NEUILLY;;3 R GARNIER;;92;HAUTS-DE-SEINE;92200 NEUILLY SUR SEINE;01 47 22 76 75;01 47 22 04 25;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2011-03-17;48.8858025;2.2604177;48.8858025,2.2604177
920026978;920026937;LBM XL BIO SITE THOREZ;LABORATOIRE DE BIOLOGIE MEDICALE;LBM THOREZ;;27 R MAURICE THOREZ;;92;HAUTS-DE-SEINE;92000 NANTERRE;01 47 21 73 45;01 47 21 88 67;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;1;Etablissement Tarif Libre;2011-07-29;48.8918848;2.1955296;48.8918848,2.1955296
920005030;920005022;LABM DUROZEY MICHIELS;;;CENTRE COMMERCIAL LA DEFENSE;15  PARVIS DE LA DEFENSE;;92;HAUTS-DE-SEINE;92092 PARIS LA DEFENSE CEDEX;01 47 78 80 80;;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;33327241700010;;99;Indéterminé;2008-05-23;48.8926507;2.236214;48.8926507,2.236214
920005881;920004967;LABM BIO OUEST;;;LABM SAAB - COURBEVOIE;25 R VICTOR HUGO;;92;HAUTS-DE-SEINE;92400 COURBEVOIE;01 43 34 12 32;01 43 34 90 79;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;34158065200012;8690B;1;Etablissement Tarif Libre;1987-01-08;48.8932316;2.2553542;48.8932316,2.2553542
920027349;920026937;LBM XL BIO SITE BREAU;LABORATOIRE DE BIOLOGIE MEDICALE;LBM BREAU;;65 R MAURICE THOREZ;;92;HAUTS-DE-SEINE;92000 NANTERRE;01 47 21 73 45;01 47 21 88 67;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-07-29;48.8935457;2.1956981;48.8935457,2.1956981
780021986;920027984;LBM BIO OPTIMA ST GERMAIN;LABORATOIRE BIO MEDICALE SELARL BIO OPTIMA  SITE ST GERMAIN;;;4 R DES SOURCES;;78;YVELINES;78100 ST GERMAIN EN LAYE;01 30 61 14 90;01 30 61 15 29;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-01-06;48.896486;2.0816052;48.896486,2.0816052
780021481;780003513;LBM DE CHATOU;;;;8 R AUGUSTE RENOIR;;78;YVELINES;78400 CHATOU;01 39 52 54 54;01 39 52 54 86;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2011-11-07;48.9027437;2.1551315;48.9027437,2.1551315
930023288;930023270;LBM CHAOUAT-HEURZEAU-BIEDER;CHAOUAT HEURZEAU PELISSIER PENNACINO BIEDER URRESOLA;;;99 AV DE LA REPUBLIQUE;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;01 48 44 77 77;01 48 45 78 62;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;38137318200025;8690B;1;Etablissement Tarif Libre;2010-01-10;48.9051778;2.3905667;48.9051778,2.3905667
920004371;920004363;LABM NOLORGUES;;;;88 R BOKANOWSKI;;92;HAUTS-DE-SEINE;92600 ASNIERES SUR SEINE;01 47 93 46 18;01 47 93 15 95;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;39769931500024;;1;Etablissement Tarif Libre;1994-01-14;48.9098908;2.2920393;48.9098908,2.2920393
920028057;920028016;LBM CENTRAL 92 SITE FELIX FAURE;;;;51 R F, FAURE;;92;HAUTS-DE-SEINE;92700 COLOMBES;01 42 42 42 66;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-05-14;48.914617;2.258077;48.914617,2.258077
930023809;940018898;LBM BIO PATH FORT D'AUBERVILLIERS;LABORATOIRE BIOLOGIE MED BIO PATH SITE FORT AUBERVILLIERS;;;168 R DANIELLE CASANOVA;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2011-10-10;48.9150183;2.4022563;48.9150183,2.4022563
920026622;920026564;LBM SEL BIO PARIS OUEST SITE COLOMBE;LAB BIOLOGIE MEDICALE SEL BIO PARIS OUEST SITE COLOMBES;;;456 R GABRIEL PERI;;92;HAUTS-DE-SEINE;92700 COLOMBES;01 42 42 27 51;01 42 42 36 94;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;40309320600049;;1;Etablissement Tarif Libre;2010-01-10;48.9150523;2.2304019;48.9150523,2.2304019
930023791;940018898;LBM BIO PATH AUBERVILLIERS 1;LABORATOIRE BIOLOGIE MEDICALE BIO PATH SITE AUBERVILLIERS 1;;;20B BD ANATOLE FRANCE;;93;SEINE-SAINT-DENIS;93300 AUBERVILLIERS;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2011-10-10;48.9151953;2.3812992;48.9151953,2.3812992
920026531;920026523;LBM VOLTAIRE-BOURGUIGNON SITE VOLTAIRE;LBM S.E.L.A.R.L. VOLTAIRE-BOURGUIGNON;LBM VOLTAIRE BOURGUIGNON;;159 BD VOLTAIRE;;92;HAUTS-DE-SEINE;92600 ASNIERES SUR SEINE;01 47 33 10 54;01 47 33 01 47;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;34506745800017;;1;Etablissement Tarif Libre;1992-01-01;48.9177769;2.2847408;48.9177769,2.2847408
930023841;940018898;LBM BIO PATH LE BOURGET;LABORATOIRE DE BIOLOGIE MEDICALE BIO PATH SITE LE BOURGET;;;20 R FRANCIS DE PRESSENSE;;93;SEINE-SAINT-DENIS;93350 LE BOURGET;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;8690B;99;Indéterminé;2011-10-10;48.931467;2.4254056;48.931467,2.4254056
930024872;930024864;LBM CTRE CARDIO DU NORD - GEMEAUX;LBM CENTRE CARDIO DU NORD SITE MOULINS GEMEAUX;;;32 AV DES MOULINS GEMEAUX;;93;SEINE-SAINT-DENIS;93200 ST DENIS;01 48 20 67 20;01 48 20 13 82;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;99;Indéterminé;2013-01-31;48.9407187;2.3466466;48.9407187,2.3466466
950032573;920026564;LBM BIO PARIS OUEST SITE COUTURIER;;LBM GENDRON;;161 R PAUL VAILLANT COUTURIER;;95;VAL D'OISE;95100 ARGENTEUIL;01 39 61 49 61;01 39 61 31 97;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-12-20;48.9421287;2.2473839;48.9421287,2.2473839
780004057;780018123;LABM LUCAS;;;;10 AV CLEMENCEAU;;78;YVELINES;78500 SARTROUVILLE;01 39 57 55 56;01 39 14 64 30;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;43432358000010;;99;Indéterminé;2000-12-21;48.942883;2.191129;48.942883,2.191129
930024559;770018935;LBM LAB77 SEVRAN CURIE;;;02-avr.;4 R FREDERIC JOLIOT CURIE;;93;SEINE-SAINT-DENIS;93270 SEVRAN;01 43 85 11 11;01 43 83 90 59;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2012-11-15;48.9463617;2.5272778;48.9463617,2.5272778
780016994;750005068;LABM DE LA MGEN ASS;;;;1 AV LOUVOIS;;78;YVELINES;78604 MAISONS LAFFITTE CEDEX;01 34 93 14 40;01 34 93 14 47;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;44192191300360;8690B;1;Etablissement Tarif Libre;1999-01-01;48.9482738;2.1558124;48.9482738,2.1558124
930024104;770019065;LBM ELISABETH VILLEPINTE;;;;182 BD ROBERT BALLANGER;;93;SEINE-SAINT-DENIS;93420 VILLEPINTE;;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-09-20;48.9571261;2.5438747;48.9571261,2.5438747
950017699;950017640;LBM BIOAVENIR SITE SANNOIS;;;;23 BD CHARLES DE GAULLE;;95;VAL D'OISE;95110 SANNOIS;01 39 81 72 37;01 39 81 76 04;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-07;48.97035;2.2609586;48.97035,2.2609586
950016162;920026564;LBM BIO PARIS OUEST SITE ENGHIEN;SELAS SEL BIO PARIS OUEST SITE ENGHIEN;LBM SEL BIO PARIS-OUEST;;5 R BLANCHE;;95;VAL D'OISE;95880 ENGHIEN LES BAINS;01 34 12 12 55;01 34 28 08 51;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2011-01-15;48.9726846;2.3089253;48.9726846,2.3089253
950017657;950017640;LBM BIOAVENIR SITE ERMONT;;;;9 AV LOUIS ARMAND;;95;VAL D'OISE;95120 ERMONT;01 30 72 35 30;01 30 72 96 30;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;;;1;Etablissement Tarif Libre;2010-01-07;48.9812151;2.2645239;48.9812151,2.2645239
950003186;920005964;LABM DU CLOS BERTIN;;LABM QUINCAMPOIX;;12 BD MAURICE BERTEAUX;;95;VAL D'OISE;95130 FRANCONVILLE LA GARENNE;01 34 13 73 45;01 34 13 14 33;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;39849292600082;;1;Etablissement Tarif Libre;1973-02-04;48.9850109;2.2277176;48.9850109,2.2277176
950016121;950016089;LBM BIOFUTUR;LABORATOIRE DE BIOLOGIE MEDICALE;;;107 AV PIERRE SEMARD;;95;VAL D'OISE;95400 VILLIERS LE BEL;01 39 94 17 97;;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;43886641000121;;1;Etablissement Tarif Libre;2011-09-21;48.9993138;2.4135895;48.9993138,2.4135895
950004226;950004200;LABM DU VILLAGE;;;;39 R GAMBETTA;;95;VAL D'OISE;95400 VILLIERS LE BEL;01 39 90 48 48;01 34 38 05 02;610;Laboratoire d'Analyses;3101;Laboratoires de Biologie Médicale;40337713800017;;99;Indéterminé;1995-05-29;49.0072561;2.3920954;49.0072561,2.3920954
